user,in_degree_cent,out_degree_cent,betweenness_centrality,eigen_vector_cent,katz_centrality
joejoedawith,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
CIKAFIUMPH,0.0007451564828614009,0.0007451564828614009,0.0,1.1319477572747491e-06,0.028103575051100532
Azsu,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
ChickenInASpa,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
dox_teh_authoritahs,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Sockol,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Rock_N_Rye,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Rocketsponge,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
carebearSeaman,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ManwhoreB,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Psandysdad,0.0007451564828614009,0.0,0.0,7.241104914722793e-21,0.026374227005401266
NakedAndBehindYou,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
cnutnuggets,0.0007451564828614009,0.0007451564828614009,0.0,2.6384176530587365e-13,0.02764897542539723
ResidentDirtbag,0.0022354694485842027,0.0022354694485842027,0.0005678970361553704,0.00039196881204038494,0.03513951295086364
PoweredBySoy,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
sje46,0.0007451564828614009,0.0007451564828614009,0.0,5.430828686042128e-21,0.02658740530015022
Shiznot,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
masterbard1,0.004470938897168405,0.0,0.0,0.00036011835410396044,0.04415769087424926
memyselfandeye,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-06,3.62055245736142e-21,0.02634787912627499
RealStumbleweed,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Artificecoyote,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Minxie,0.0022354694485842027,0.0007451564828614009,0.001996669300553116,7.829362438037092e-05,0.033059900516628535
atb5161,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
delphium226,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-06,1.4571125037593655e-36,0.02608440033501224
sagard,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
VectorDotZero,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ridger5,0.0022354694485842027,0.0022354694485842027,4.4453779738189465e-06,7.241104914722841e-21,0.03113840260377954
Confused_Collective,0.0007451564828614009,0.0007451564828614009,1.667016740182105e-06,1.4571125037593655e-36,0.02608440033501224
belovedeagle,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Slakter,0.0007451564828614009,0.0014903129657228018,0.0,3.62055245736142e-21,0.02634787912627499
SafetyJoe,0.0014903129657228018,0.0007451564828614009,0.0,0.0003383801546237756,0.032814004759516215
EnglishManinDC,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
fleker2,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
King-Curtis,0.0007451564828614009,0.0022354694485842027,3.33403348036421e-06,1.8242002256329597e-16,0.02685870535423339
minizanz,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
indepth666,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Vladthewarrior,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
DaaaNK,0.0007451564828614009,0.0007451564828614009,0.0,1.7031603465477664e-16,0.026640932067577436
privatly,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
rollwit200276,0.0022354694485842027,0.0007451564828614009,0.0001366953726949326,0.0009134077175447716,0.03394189894225399
seemedlikeagoodplan,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
FosteredWill,0.0007451564828614009,0.0014903129657228018,1.1113444934547366e-06,3.62055245736142e-21,0.02634787912627499
oxybandit,0.0007451564828614009,0.0014903129657228018,2.4449578856004206e-05,3.620552457361459e-21,0.026585010038411468
BradburyMan,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
lights_the_dust,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
DeletedByMods,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
raptor3x,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
slavemonkey,0.0007451564828614009,0.0007451564828614009,8.335083700910525e-06,8.568323974692573e-34,0.02681950616263531
Jakeable,0.0007451564828614009,0.0007451564828614009,0.0,0.0016007455613999935,0.027146318352680488
TZeh,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
lesslucid,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
GraharG,0.0007451564828614009,0.0,0.0,0.00048084983837711067,0.02826048498918885
not_a_gov_employee,0.0014903129657228018,0.0007451564828614009,5.001050220546315e-06,1.2292226204343387e-32,0.029477743687685198
aes0p81,0.0007451564828614009,0.0007451564828614009,0.0,0.013771748451535197,0.027096024878666303
Clarence_Bodiker,0.0007451564828614009,0.0,0.0,9.121001128164806e-17,0.026590118300691055
President-Jeb-Bush,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
kr0kodil,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
welcome2screwston,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
lilrabbitfoofoo,0.0014903129657228018,0.0,0.0,1.0861657372084259e-20,0.02946171938665295
harry_hotspur,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Tupples-,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Augustus_Trollus_III,0.0007451564828614009,0.0007451564828614009,0.0,5.430828686042128e-21,0.02658740530015022
patientbearr,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
JewBear48,0.0014903129657228018,0.0029806259314456036,0.0013152762080036809,8.152606433094012e-05,0.02947757852169481
Viralmelon,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Calvincoolman,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
sigurbjorn1,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
philtech,0.0007451564828614009,0.0,0.0,6.796155439891724e-08,0.02759844647186388
mrprok,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
Veneroso,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
nogoodliar,0.0022354694485842027,0.0014903129657228018,0.0007730790132594511,0.0007220109959397277,0.034276354661706504
Tony_AbbottPBUH,0.0007451564828614009,0.0,0.0,3.620552457362154e-21,0.026371592217488637
Josie1234,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MemeBox,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
ptashark,0.0029806259314456036,0.0022354694485842027,1.889285638873052e-05,1.9473645567771017e-11,0.035044792337302816
Mandarion,0.0007451564828614009,0.0037257824143070045,5.556722467273683e-06,1.4571125037593655e-36,0.02608440033501224
Brainkey,0.0007451564828614009,0.0,0.0,8.164854546927482e-35,0.026558662159285193
fatcity,0.0007451564828614009,0.0007451564828614009,3.33403348036421e-06,1.4571125037593655e-36,0.02608440033501224
dmacisabeast,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ghostofpennwast,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-07,3.62055245736142e-21,0.02634787912627499
Computer_Name,0.0022354694485842027,0.0029806259314456036,0.0006957479589232257,1.4335023142785549e-06,0.03426045921789064
TheNaughtyMonkey,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
holla_snackbar,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Electroguy,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
midnightduo1,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MrMumbo,0.0037257824143070045,0.0,0.0,1.0746154469966565e-32,0.03606998304507921
c_for,0.0007451564828614009,0.0,0.0,1.217442619520325e-34,0.02679579307142167
keatonbug,0.0007451564828614009,0.0007451564828614009,0.0,2.3208956525335233e-13,0.027404510567524576
parkerknoll,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Dremord,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
Luzern_,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Philophobie,0.0014903129657228018,0.0014903129657228018,2.2226889869094732e-06,1.9640220452652745e-14,0.029308314983159823
Sgt_Stinger,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
cancelyourcreditcard,0.0014903129657228018,0.0029806259314456036,4.4453779738189465e-06,1.995376464223242e-16,0.029036438220792847
PointOfFingers,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
theholyroller,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
thenlar,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
mhl67,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
petricakerempuh,0.0014903129657228018,0.0,0.0,4.2202609343969765e-08,0.03038578215733885
on_the_crab,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
paredown,0.0007451564828614009,0.0007451564828614009,0.0,0.0003601183541038607,0.03170251069944017
L_Cranston_Shadow,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
4ringcircus,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
zekebaldinger,0.0007451564828614009,0.0007451564828614009,7.390440881473998e-05,1.4571125037593655e-36,0.02608440033501224
ScottyNuttz,0.0007451564828614009,0.0,0.0,1.289904349787096e-16,0.026398961749070828
ksanthra,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
Unggoy_Soldier,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
farararara,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
geezergamer,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Ape_Rapist,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
ronbron,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
TallMagnolia,0.0014903129657228018,0.0007451564828614009,2.7783612336368415e-06,5.430828686042128e-21,0.028743140865027262
Chodestew,0.0014903129657228018,0.0007451564828614009,7.223739207455788e-06,6.796155439891724e-08,0.02996975559322863
DingleStew,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Cole7rain,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
LtFrankDrebin,0.0007451564828614009,0.0,0.0,7.766409645037418e-34,0.026345244338362363
hoodatninja,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Bannedfromfun,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
LTerminus,0.0022354694485842027,0.0007451564828614009,3.33403348036421e-06,8.191499934780209e-20,0.031406962253276
Introshine,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
KnotPtelling,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-06,3.62055245736142e-21,0.02634787912627499
hollaback_girl,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
HorrorBecomesYou,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
RageoftheMonkey,0.0007451564828614009,0.0022354694485842027,3.278466255691473e-05,0.00021295632353832212,0.028849845805427952
Caanuck,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
renegadecanuck,0.0,0.004470938897168405,0.0,2.512262937516149e-38,0.02371309121364749
brainlips,0.0007451564828614009,0.0007451564828614009,0.0,5.430828686042128e-21,0.02658740530015022
Wolpfack,0.0014903129657228018,0.0007451564828614009,1.667016740182105e-06,5.4308286860421296e-21,0.02874314086502727
65473279257913756257,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Einou,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
BLOODY_ANAL_VOMIT,0.0007451564828614009,0.0029806259314456036,0.0008279979536443395,3.015545568627115e-07,0.026966331558358314
JollyRoler,0.0007451564828614009,0.0007451564828614009,0.0,1.5056160438969879e-05,0.028786088221281366
gavers,0.0029806259314456036,0.0022354694485842027,0.0006823655189812083,1.898581389598519e-05,0.037149768420790076
TheCareBear42,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
prosummobono,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
Mishmoo,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
substandardgaussian,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
sean_incali,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
courk,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Todda468,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
beejayyy,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
toofine,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
fuzzbazz,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
cnscdn,0.0007451564828614009,0.0007451564828614009,0.0,5.430828686042128e-21,0.02658740530015022
ogonperuna,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
everythingistakenlol,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
KaMiKaZePiG,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
SpecialOpsCynic,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
KamSolusar,0.0007451564828614009,0.0007451564828614009,0.0,1.2138323786280241e-14,0.02664392271196347
lnrstnr,0.005216095380029807,0.0037257824143070045,0.0015824804690466484,0.03088795215384642,0.045062198752161095
alalalalong,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
totallyclips,0.0022354694485842027,0.0,0.0,4.543280169389174e-05,0.03167154480053966
DarKcS,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
punk___as,0.0014903129657228018,0.0007451564828614009,7.334873656801261e-05,0.01247324463398198,0.029217589396421946
Cyrius,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
hulksmashokayiwill,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
flaxom,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
el_dongo,0.0007451564828614009,0.0007451564828614009,1.2780461674729472e-05,1.4571125037593655e-36,0.02608440033501224
paranormal_penguin,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
Xuttuh,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
MrGelowe,0.0014903129657228018,0.0014903129657228018,4.4453779738189465e-06,1.9097883449280988e-16,0.02925179180426373
Immediately_Hostile,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726775
pennyreader,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Absered,0.0007451564828614009,0.0007451564828614009,0.0,3.179754358392195e-05,0.027597625776126147
SuperNinjaBot,0.0007451564828614009,0.0,0.0,7.766409645037418e-34,0.026345244338362363
sansaset,0.0007451564828614009,0.0,0.0,2.1107287742448717e-06,0.026354591147665342
HaieScildrinner,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
RobotEmperor,0.0007451564828614009,0.0,0.0,1.7031603465477664e-16,0.026640932067577436
PowerSombrero,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
dmitchel0820,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Hoooooooar,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
striderplus111,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
billus580,0.0022354694485842027,0.0,0.0,3.2635672278424514e-31,0.03156520710722259
PandaCavalry,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MisterBlack8,0.0007451564828614009,0.0007451564828614009,0.0,7.241104914722841e-21,0.02682693147402545
NeatAnecdoteBrother,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
magnomanx,0.0007451564828614009,0.0,0.0,7.054721144361454e-17,0.02635056768536951
The_sad_zebra,0.0007451564828614009,0.0007451564828614009,5.556722467273683e-07,1.4571125037593655e-36,0.02608440033501224
plentyofmelanin,0.0014903129657228018,0.0007451564828614009,3.33403348036421e-06,1.6639049437405529e-12,0.02931438908718154
SPLMN,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
ManyJoeys,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
baseacegoku,0.0014903129657228018,0.0007451564828614009,1.1113444934547366e-06,2.8891023781435708e-36,0.028455709456376994
tonydiethelm,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Scattered_Disk,0.0014903129657228018,0.0007451564828614009,8.279516476237788e-05,1.3882689624826098e-32,0.030236562606521918
madmac51,0.0007451564828614009,0.0,0.0,1.217442619520325e-34,0.02679579307142167
hellhoy,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
pixartist,0.0014903129657228018,0.0,0.0,1.2557767345907732e-05,0.029729067932415604
minidou,0.0007451564828614009,0.0007451564828614009,1.1113444934547366e-06,8.164854546927482e-35,0.026558662159285193
WrongAssumption,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
nutmegel,0.0007451564828614009,0.0007451564828614009,0.0,2.4665193066005605e-05,0.026758061436283318
lespinoza,0.0007451564828614009,0.0007451564828614009,3.33403348036421e-06,3.0547710452951344e-32,0.02635235826572646
hlycia,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
load-more-comments__,0.0007451564828614009,0.0007451564828614009,0.0,0.00013282600728071927,0.02722704250873386
rindindin,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
loxidon,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
DogWhopperReturns,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-07,1.836140686625186e-17,0.02661428841976615
headphase,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
AutoModerator,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Z0di,0.0037257824143070045,0.0029806259314456036,0.0005684527084020978,0.0053135097761330945,0.03868248403691044
jackblack2323,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
kantstopoldmanrivers,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
dblmjr_loser,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
chinese_horse,0.0014903129657228018,0.0007451564828614009,1.667016740182105e-06,5.6118563089102e-20,0.029009281058221963
VoilaVoilaWashington,0.004470938897168405,0.0014903129657228018,1.944852863545789e-05,4.871277835843811e-35,0.038178076853972474
Jeffgoldbum,0.0014903129657228018,0.0014903129657228018,0.0002683896951693189,0.00040555115579775245,0.034417999818994856
vaguerant100,0.0022354694485842027,0.0022354694485842027,0.0003189558696215094,0.0001465361282497626,0.033058318451087365
gloomdoom,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
cavscout43,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
marishtar,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Solacen,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
vanderbugger,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Jackissocool,0.0014903129657228018,0.0007451564828614009,5.556722467273683e-07,5.430828686042128e-21,0.02874314086502727
aknownunknown,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-06,5.430828686042128e-21,0.02658740530015022
C9316,0.0007451564828614009,0.0007451564828614009,0.0,0.009068935348765746,0.0282193110888636
radiohead87,0.0007451564828614009,0.0007451564828614009,0.0,7.672789286698251e-05,0.027773896082729947
levian_durai,0.0007451564828614009,0.0007451564828614009,0.0,1.5025302390062302e-13,0.026891134365991998
AnEmortalKid,0.0007451564828614009,0.0,0.0,7.766409645037418e-34,0.026345244338362363
comet3popeye,0.0007451564828614009,0.0,0.0,4.155282898651708e-35,0.026321531247148717
Cognito12,0.0014903129657228018,0.0014903129657228018,1.1113444934547366e-06,1.995376464223242e-16,0.02903643822079285
Rotteuxx,0.0007451564828614009,0.0007451564828614009,0.0,4.6428307569398414e-10,0.026680659146480056
oomellieoo,0.0022354694485842027,0.0014903129657228018,8.335083700910525e-06,4.3210922525277744e-36,0.030827018577741745
Morgc,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Deez_Tig_Ol_Bitties,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Jigsawbilly,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
TomatuAlus,0.0007451564828614009,0.0007451564828614009,9.44642819436526e-06,1.1478883590585467e-30,0.026990738394289063
silverstrikerstar,0.0007451564828614009,0.0007451564828614009,0.0,1.2138323786280241e-14,0.02664392271196347
kiddikiddi,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-07,3.62055245736142e-21,0.02634787912627499
SuperGeometric,0.006706408345752608,0.004470938897168405,0.004787894346701696,0.28360686024784526,0.055736972125614674
ReyechMac,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
tikketyboo,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Paladin4Life,0.0007451564828614009,0.0007451564828614009,1.667016740182105e-06,7.766409645037418e-34,0.026345244338362363
Skinman,0.0007451564828614009,0.0007451564828614009,0.0,1.4109442288722907e-16,0.026616735035726778
Vio_,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
logjamminxxx,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
communistdaughters,0.0014903129657228018,0.0014903129657228018,1.667016740182105e-06,1.995376464223242e-16,0.029036438220792847
joshthecynic,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
Pizza_Akbar,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
WAR_T0RN1226,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
ucantdeletethetruth,0.0007451564828614009,0.0,0.0,0.0005876040836116336,0.02696280496980615
Peter_Pancakes,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
broawayjay,0.0007451564828614009,0.0007451564828614009,0.0,4.2202609343969765e-08,0.027279367208351026
cagg333,0.0014903129657228018,0.0014903129657228018,4.4453779738189465e-06,2.370016476962031e-13,0.029580247802591206
awvery,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
AltThink,0.0022354694485842027,0.0029806259314456036,7.057037533437577e-05,8.0759288518284e-05,0.0333044083602998
sickhippie,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
Squeejee09,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
MightierThanThou,0.0022354694485842027,0.0007451564828614009,1.722583964854842e-05,2.7626640900361227e-05,0.03140346730854648
soup2nuts,0.0007451564828614009,0.0022354694485842027,1.1113444934547366e-05,5.430828686042128e-21,0.02658740530015022
ChaosMotor,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
FrenchFriesFriday,0.0007451564828614009,0.0007451564828614009,0.0,1.1850082384810152e-13,0.026646669508119347
JackedAccountant,0.0014903129657228018,0.0,0.0,1.3882689624826098e-32,0.030236562606521918
Gotebe,0.0007451564828614009,0.0,0.0,1.8585499049793866e-06,0.026455898019220152
TacticalOyster,0.0007451564828614009,0.0007451564828614009,0.0,0.0015597062927344063,0.027581339617338538
sploingue,0.0007451564828614009,0.0014903129657228018,2.2226889869094732e-06,3.62055245736142e-21,0.02634787912627499
ssjbaez,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
negroyverde,0.0007451564828614009,0.0007451564828614009,0.0,0.00012542383108545346,0.027677250167735753
drunkredneck2,0.0007451564828614009,0.0007451564828614009,0.0,3.362010886957893e-08,0.026740339253367558
Pray2bigbong,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
fush_n_chops,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
DkorpiBSME,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
paperconservation101,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
thegr8rambino13,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
FreshHaus,0.0007451564828614009,0.0,0.0,1.6639049437405529e-12,0.026943079965816786
T_T_O_P,0.0014903129657228018,0.0,0.0,2.8891023781435708e-36,0.028455709456376994
shadowvanned,0.0007451564828614009,0.0,0.0,1.4571125037593655e-36,0.02608440033501224
blindtranche,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
tayaravaknin,0.0022354694485842027,0.0014903129657228018,0.00046176363703044306,7.829362438037096e-05,0.03400106901801706
professorbooty25,0.0007451564828614009,0.0007451564828614009,0.0,3.62055245736142e-21,0.02634787912627499
LiquidAether,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
zhantongz,0.0,0.0014903129657228018,0.0,2.512262937516149e-38,0.02371309121364749
TuggieInventor_AMA,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
isaacbonyuet,0.0014903129657228018,0.0,0.0,1.1603653769800114e-07,0.02878103349084808
gex80,0.0007451564828614009,0.0014903129657228018,5.556722467273683e-07,3.62055245736142e-21,0.02634787912627499
FishstickIsles,0.0037257824143070045,0.0014903129657228018,1.333613392145684e-05,2.1820854871086126e-10,0.03737999646221609
Blind_Sypher,0.0014903129657228018,0.0007451564828614009,1.333613392145684e-05,1.1436850919377881e-32,0.028742637860062127
ss6sam6,0.0007451564828614009,0.0007451564828614009,0.0,6.796155439891724e-08,0.027598446471863887
monkeyn350z,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
Mods_r_Reps,0.0037257824143070045,0.0022354694485842027,0.004185953124230163,0.003543870025162556,0.03959809432645752
Dirt_McGirt_,0.0007451564828614009,0.0007451564828614009,1.667016740182105e-06,1.4571125037593655e-36,0.02608440033501224
Tsegen,0.0,0.0007451564828614009,0.0,2.512262937516149e-38,0.02371309121364749
